Policy ID,Client,Account Owner,Product Line,Country,Region,Distribution,Retail Broker,Business Type,Inception Date,Expiry Date,Status,Currency,FX Rate (per GBP),Premium (Local),GWP (GBP),Brokerage %,Revenue (GBP)
BTD-2024-00321,Fordwich Legal Group,Marcus Ridley,Professional Indemnity,Brazil,Latin America,Wholesale,Fairweather & Co,New Business,2024-12-10,2026-12-10,Live,usd,1.27,5650,4448.82,0.0821,365.25
BTD-2025-00455,Elmsworth Manufacturing,Marcus Ridley,Product Recall,Israel,Middle East & Africa,Wholesale,Lansdowne Brokers Group,New Business,2025-04-01,2026-04-01,Renewed,USD,1.27,37530,29551.18,0.0989,2922.61
BTD-2026-00813,Winterbourne Labs,Eleanor Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,Renewal,2026-02-01,2027-02-01,Live,GBP,1.0,7200,7200.0,0.2616,1883.52
BTD-2026-00786,Ilverton Diagnostics,Callum Reid,Personal Accident,United States,North America,Wholesale,Ollerton & Hale,Renewal,2026-01-01,2025-10-18,Live,USD,1.27,15310,12055.12,0.1116,1345.35
BTD-2025-00528,Ardenvale Mining Corporation,Marcus Ridley,PI,United Kingdom,UK & Ireland,Retail,,New Business,2025-06-03,2026-06-03,Renewed,GBP,1.0,52340,52340.0,0.1389,7270.03
BTD-2024-00269,Oakhampton Retail Holdings,Eleanor Voss,Active Assailant,Colombia,Latin America,Wholesale,Fairweather & Co,Renewal,15/10/2024,2025-10-15,Renewed,USD,1.27,29720,23401.57,0.1282,3000.08
BTD-2025-00562,Carrowmore Shipping,Marcus Ridley,Cyber,United Kingdom,UK & Ireland,Retail,,Renewal,2025-07-22,2026-07-22,Live,GBP,1.0,18230,18230.0,0.1551,2827.47
BTD-2026-00771,Salterton Electronics,Sofia Almeida,Political Violence,Canada,North America,Wholesale,Fairweather & Co,Renewal,2026-01-11,2027-01-11,Live,CAD,1.72,85340,49616.28,0.1137,5641.37
BTD-2025-00598,Ardenvale Mining Corporation,Tom Beckwith,Fixated Threat,Canada,North America,Wholesale,Ainsworth & Pike,New Business,2025-08-22,2026-08-22,Live,CAD,1.72,6020,3500.0,0.1381,483.35
BTD-2025-00377,Melbray Renewables,Marcus Ridley,Product Recall,United Arab Emirates,Middle East & Africa,Retail,,New Business,2025-01-01,2026-01-01,Renewed,USD,1.27,99260,78157.48,0.185,14459.13
BTD-2025-00355,Pentreath Marine,Marcus Ridley,Product Recall,United Kingdom,UK & Ireland,Wholesale,Ainsworth & Pike,Renewal,2025-01-15,2026-01-15,Renewed,GBP,1.0,45450,45450.0,0.0924,4199.58
BTD-2025-00409,Meridian Vale Energy,Sofia Almeida,Product Recall,United Kingdom,UK & Ireland,Retail,,New Business,2025-02-01,2026-02-01,Renewed,GBP,1.0,55050,55050.0,0.1776,9776.88
BTD-2025-00711,Northgate Pharmaceuticals,Marcus Ridley,Liability,United Kingdom,UK & Ireland,Wholesale,Norbury Risk Solutions,Renewal,2025-12-01,2026-12-01,Live,GBP,1.0,46840,46840.0,0.0888,4159.39
BTD-2024-00253,Dunmarrow Agriculture,Priya Nandakumar,Marine Cargo,Canada,North America,Wholesale,Calderstone Risk Partners,New Business,24/09/2024,2025-09-24,Renewed,CAD,1.72,25350,14738.37,0.0704,1037.58
BTD-2026-00859,Ledbury Green Power,Eleanor Voss,Terrorism,Israel,Middle East & Africa,Retail,,New Business,2026-04-01,2027-04-01,Live,usd,1.27,11140,8771.65,0.2114,1854.33
BTD-2024-00067,Northgate Pharmaceuticals,Priya Nandakumar,Marine Cargo,Nigeria,Middle East & Africa,Wholesale,Calderstone Risk Partners,New Business,2024-02-21,2025-02-21,Renewed,USD,1.27,8670,6826.77,0.066,450.57
BTD-2024-00205,Westhaven Cruises,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Retail,,Renewal,2024-07-05,2025-07-05,Renewed,GBP,1.0,5480,5480.0,0.1967,1077.92
BTD-2025-00494,Inglefield Robotics,Sofia Almeida,Political Violence,Kenya,Middle East & Africa,Wholesale,Ainsworth & Pike,New Business,2025-05-01,2026-05-01,Renewed,USD,1.27,32970,25960.63,0.1098,2850.48
BTD-2026-00869,Wickenby Defence Systems,Eleanor Voss,Kidnap & Ransom,United Kingdom,UK & Ireland,Retail,,Renewal,2026-04-01,2026-10-01,Live,GBP,1.0,11820,11820.0,0.2415,2854.53
BTD-2024-00143,Crayford Dynamics,Eleanor Voss,Terrorism,Greece,Europe,Retail,,New Business,2024-05-01,2025-05-01,Renewed,EUR,1.17,11590,"9,905.98",0.2025,"2,005.96"
BTD-2025-00489,Carrowmore Shipping,Eleanor Voss,Kidnap & Ransom,Singapore,Asia Pacific,Wholesale,Jardine Wray Partners,New Business,2025-05-13,2026-05-13,Renewed,USD,1.27,4710,3708.66,0.1453,538.87
BTD-2026-00776,Merrowdale Timber,Callum Reid,Cyber,Germany,Europe,Wholesale ,Eastgate Commercial Risks,Renewal,2026-01-17,2027-01-17,Live,EUR,1.17,4590,3923.08,0.0858,336.6
BTD-2025-00573,Quenby Insurance Services,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Kilbride Risk Advisers,Renewal,2025-07-01,2026-07-01,Live,GBP,1.0,1500,1500.0,0.1294,194.1
BTD-2025-00466,Pillerton Pharma,Marcus Ridley,Prof Indemnity,Singapore,Asia Pacific,Wholesale,Eastgate Commercial Risks,New Business,2025-04-08,2026-04-08,Expired,USD,1.27,11540,9086.61,0.0835,758.73
BTD-2024-00182,Pillerton Pharma,Sofia Almeida,Terrorism,Colombia,Latin America,Wholesale,Hollowell Brokers Ltd,New Business,2024-07-13,2025-07-13,Expired,USD,1.27,18970,14937.01,0.1118,1669.96
BTD-2024-00326,Everleigh Cosmetics,Tom Beckwith,Active Assailant,Italy,Europe,Wholesale ,Kilbride Risk Advisers,Renewal,2024-12-01,2025-12-01,Renewed,EUR,1.17,4810,4111.11,0.1201,493.74
BTD-2024-00291,Ashcombe Analytics,Priya Nandakumar,Marine Cargo,USA,North America,Retail,,New Business,2024-11-01,2025-05-01,Renewed,USD,1.27,6910,5440.94,0.1209,657.81
BTD-2024-00203,Winterbourne Labs,Tom Beckwith,Terrorism,United Kingdom,UK & Ireland,Wholesale,Kilbride Risk Advisers,New Business,2024-07-01,2025-07-01,Renewed,GBP,1.0,32180,32180.0,0.1108,3565.54
BTD-2026-00738,Elmsworth Manufacturing,Marcus Ridley,D&O,United Arab Emirates,Middle East & Africa,Wholesale,Grindley Risk Services,Renewal,2026-01-11,2028-01-11,Live,USD,1.27,6760,5322.83,0.0811,431.68
BTD-2024-00105,Merrowdale Timber,Marcus Ridley,D&O,Australia,Asia Pacific,Wholesale,Eastgate Commercial Risks,New Business,2024-04-08,2025-04-08,Renewed,AUD,1.93,20030,10378.24,0.0804,834.41
BTD-2024-00191,Saltmarsh Infrastructure plc,Eleanor  Voss,Fixated Threat,South Africa,Middle East & Africa,Wholesale,Ainsworth & Pike,New Business,2024-07-01,2025-07-01,Expired,ZAR,23.5,115000,4893.62,0.1345,658.19
BTD-2024-00159,Crayford Dynamics,Tom Beckwith,Kidnap & Ransom,United Arab Emirates,Middle East & Africa,Wholesale,Hollowell Brokers Ltd,New Business,2024-06-01,2025-06-01,Expired,USD,1.27,15110,11897.64,0.144,1713.26
BTD-2026-00838,Grantley Sports Holdings,Tom Beckwith,Kidnap & Ransom,UK,UK & Ireland,Retail,,Renewal,2026-03-01,2027-03-01,Live,GBP,1.0,18570,18570.0,0.2527,4692.64
BTD-2024-00319,Garrowby Petroleum,Tom Beckwith,Fixated Threat,United States,North America,Retail,,Renewal,2024-12-23,2026-12-23,Live,USD,1.27,2900,2283.46,0.234,534.33
BTD-2025-00709,Ardenvale Mining Corporation,Tom Beckwith,Fixated Threat,China,Asia Pacific,Retail,,New Business,2025-12-01,2026-12-01,Live,USD,1.27,5600,4409.45,0.2358,1039.75
BTD-2024-00033,Fairholme Capital Partners,Sofia Almeida,Fixated Threat,United Kingdom,UK & Ireland,Retail,,New Business,2024-01-21,2025-01-21,Expired,GBP ,1.0,680,680.0,0.2394,162.79
BTD-2025-00448,Blackwater Survey Co,Sofia Almeida,Marine Cargo,US,North America,Retail,,New Business,2025-04-01,2025-10-01,Renewed,USD,1.27,5140,4047.24,0.1184,479.19
BTD-2026-00723,Caldwell Maritime Holdings,Priya Nandakumar,Fixated Threat,Germany,Europe,Wholesale,Grindley Risk Services,Renewal,2026-01-25,2027-01-25,Live,EUR,1.17,9790,8367.52,0.1483,1240.9
BTD-2024-00017,Harrowgate Resources Group,Marcus Ridley,Professional Indemnity,United Kingdom,UK & Ireland,Retail,,New Business,2024-01-01,2025-01-01,Renewed,GBP,1.0,20050,20050.0,0.1593,3193.96
BTD-2024-00238,Draycote Systems,Eleanor Voss,Terrorism,Guernsey,UK & Ireland,Wholesale,Lansdowne Brokers Group,New Business,2024-09-07,2025-09-07,Expired,GBP,1.0,15420,15420.0,0.1125,1734.75
BTD-2026-00832,Hexworthy Tunnelling,Callum Reid,Product Recall,United Kingdom,UK & Ireland,Wholesale,Norbury Risk Solutions,New Business,2026-03-01,2027-03-01,Live,GBP,1.0,50380,50380.0,0.0952,4796.18
BTD-2024-00078,Meridian Vale Energy,Marcus Ridley,D&O,United Kingdom,UK & Ireland,Wholesale,Barrenger Insurance Brokers,New Business,2024-03-01,2025-03-01,Renewed,GBP,1.0,21250,21250.0,0.0816,1734.0
BTD-2025-00515,Northgate Pharmaceuticals,Tom Beckwith,Fixated Threat,Canada,North America,Retail,,Renewal,2025-06-01,2025-12-01,Expired,CAD,1.72,8300,4825.58,0.2664,1285.53
BTD-2025-00349,Alderney Freight Ltd,Marcus Ridley,Professional Indemnity,United States,North America,Retail,,Renewal,2025-01-27,2027-01-27,Live,USD,1.27,13440,10582.68,0.1575,1666.77
BTD-2026-00905,Meridian Vale Energy,Tom Beckwith,Terrorism,United States,North America,Wholesale ,Merrivale Insurance Partners,Renewal,2026-05-01,2027-05-01,Live,USD,1.27,38470,30291.34,0.1103,3341.13
BTD-2025-00418,Kestrel Field Services,Sofia Almeida,Political Violence,Singapore,Asia Pacific,Retail,,New Business,2025-03-09,2026-03-09,Renewed,USD,1.27,51110,40244.09,0.1982,7976.38
BTD-2024-00060,Westhaven Cruises,Eleanor Voss,Terrorism,United Kingdom,UK & Ireland,Retail,,Renewal,2024-02-12,2025-02-12,Renewed,GBP,1.0,66100,66100.0,0.2016,13325.76
BTD-2024-00160,Winterbourne Labs,Tom Beckwith,Personal Accident,Australia,Asia Pacific,Wholesale,Kilbride Risk Advisers,New Business,2024-06-13,2025-06-13,Renewed,AUD,1.93,12330,6388.6,0.1075,686.77
BTD-2026-00893,Caldwell Maritime Holdings,Marcus Ridley,D&O,Singapore,Asia Pacific,Retail,,Renewal,2026-05-08,2027-05-08,Live,USD,1.27,23180,18251.97,0.1545,2819.93
BTD-2026-00748,Crayford Dynamics,Callum Reid,D&O,Germany,Europe,Wholesale,Norbury Risk Solutions,New Business,2026-01-01,2027-01-01,Live,EUR,1.17,10640,9094.02,0.0771,701.15
BTD-2025-00584,Ardenvale Mining Corporation,Eleanor Voss,Terrorism,Mexico,Latin America,Retail,,New Business,2025-07-01,2026-01-01,Renewed,USD,1.27,49330,38842.52,0.209,8118.09
BTD-2025-00332,Fennmoor Water Services,Priya Nandakumar,Personal Accident,United Kingdom,UK & Ireland,Retail,,Renewal,2025-01-10,2026-01-10,Renewed,GBP,1.0,2980,2980.0,0.2124,632.95
BTD-2025-00368,Ardenvale Mining Corporation,Sofia Almeida,Product Recall,Philippines,Asia Pacific,Retail,,New Business,2025-01-01,2026-01-01,Renewed,USD,1.27,27560,21700.79,0.1869,4055.88
BTD-2025-00554,Brackenhill Logistics,Marcus Ridley,Liability,United Arab Emirates,Middle East & Africa,Wholesale,Norbury Risk Solutions,Renewal,2025-07-23,2026-01-23,Renewed,USD,1.27,27830,21913.39,0.101,2213.25
BTD-2025-00536,Carrowmore Shipping,Priya Nandakumar,Fixated Threat,United Kingdom,UK & Ireland,Wholesale,Calderstone Risk Partners,Renewal,2025-07-01,2026-07-01,Live,GBP,1.0,2430,2430.0,0.1389,337.53
BTD-2025-00405,Corrieburn Energy,Priya Nandakumar,Personal Accident,Canada,North America,Wholesale,Ollerton & Hale,Renewal,2025-02-01,2026-02-01,Renewed,CAD,1.72,4900,2848.84,0.1035,294.85
BTD-2024-00195,Ilverton Diagnostics,Eleanor Voss,Political Violence,France,Europe,retail,,Renewal,2024-07-01,2025-07-01,Renewed,EUR,1.17,55220,47196.58,0.196,9250.53
BTD-2025-00376,Ledbury Green Power,Eleanor Voss,Kidnap & Ransom,Guernsey,UK & Ireland,Wholesale,Fairweather & Co,New Business,2025-01-01,2027-01-01,Live,GBP,1.0,11700,11700.0,0.1372,1605.24
BTD-2025-00630,Elmsworth Manufacturing,Tom Beckwith,Political Violence,United Kingdom,UK & Ireland,Wholesale,Fairweather & Co,Renewal,2025-09-01,2026-09-01,Live,GBP,1.0,38780,38780.0,0.1054,4087.41
BTD-2026-00920,Harrowgate Resources Group,Eleanor Voss,Terrorism,Italy,Europe,Wholesale,Ivory Lane Insurance,Renewal,2026-06-01,2028-06-01,Live,EUR,1.17,51580,44085.47,0.1032,4549.62
BTD-2024-00217,Langmere Telecom,Marcus Ridley,Cyber,Singapore,Asia Pacific,retail,,New Business,2024-07-20,2025-07-20,Renewed,USD,1.27,7820,6157.48,0.1542,949.48
BTD-2025-00577,Barrowfield Housing,Eleanor Voss,Personal Accident,United Kingdom,UK & Ireland,Retail,,Renewal,2025-07-19,2026-07-19,Live,GBP,1.0,2420,2420.0,0.2,484.0
BTD-2025-00500,Inglefield Robotics,Tom Beckwith,Cyber,United Kingdom,UK & Ireland,Retail,,Renewal,2025-05-23,2026-05-23,Renewed,GBP,1.0,14590,14590.0,0.1422,2074.7
BTD-2025-00542,Corrieburn Energy,Priya Nandakumar,Liability,Iraq,Middle East & Africa,Wholesale,Grindley Risk Services,Renewal,2025-07-01,2026-07-01,Live,USD,1.27,13360,10519.69,0.1013,1065.64
BTD-2024-00209,Kestrel Field Services,Sofia Almeida,Kidnap & Ransom,United States,North America,Retail,,New Business,2024-07-05,2025-07-05,Expired,USD,1.27,37560,29574.8,0.2493,7373.0
BTD-2024-00178,Orrinshaw Media Group,Marcus Ridley,Professional Indemnity,United Kingdom,UK & Ireland,Retail,,New Business,2024-07-01,2025-07-01,Renewed,GBP,1.0,35660,35660.0,0.1482,5284.81
